text_id,text,task_1,task_2,task_3
hasoc_en_3873,This is a ploy to get us into another senseless war. The trump administration is making up fake evidence and framing Iran. That’s why Kushner was talking to Saudi Arabia so much. #BoltonIsBehindIt #TrumpIsATraitor #ImpeachDonaldTrumpNOW #TrumpCrimeSyndicate https://t.co/qRzyVNX4Jv,NOT,NONE,NONE
hasoc_en_2200,@realDonaldTrump Doesn’t that mean half the country HATES you?  #FUCKTRUMP,NOT,NONE,NONE
hasoc_en_48,"I love this bill, I think they should start printing them #FuckTrump https://t.co/NY9CuyivGl",HOF,PRFN,TIN
hasoc_en_3693,I swear that is the happiest expression i have ever seen on his face. #TrumpIsADisgrace #TrumpisaTraitor https://t.co/xSYOF2MDiA,NOT,NONE,NONE
hasoc_en_1351,@thehill Gotta hand it to Obama - at least he never met with foreign leaders in secret and destroyed the translators’ notes... #FuckTrump #MAGA #paytoplay,NOT,NONE,NONE
hasoc_en_2376,#TraitorTrump Unleashes AM #Tweet As World Crumbles Around Him #TrumpIsATraitor #VoteBlue2020  https://t.co/Q8xLlWlkJF,NOT,NONE,NONE
hasoc_en_447,@ReverseAndy As long as it’s not that ahole from Iceland Wolf Stansson.  😡#dickhead.,NOT,NONE,NONE
hasoc_en_1744,"@bbc5live @JohnnyMercerUK @Emmabarnett Imagine if this was Corbyn !! All the Johnson fans would be exploding with rage , then add the lying , cheating etc they would be asking for his arrest . The tories have utterly lost any moral high ground by going for a completely immoral man #BorisJohnsonShouldNotBePM",NOT,NONE,NONE
hasoc_en_4087,@realDonaldTrump @OANN Another lie by the Liar in Chief #TrumpIsATraitor #TrumpIsALiar #TrumpCrimeFamily,NOT,NONE,NONE
hasoc_en_3956,"'Yes, I think that for all politicians the thought of a leadership debate is a bit daunting' ..    NO - ONLY - FOR - YOU     #BorisJohnsonShouldNotBePM   #BollocksToBoris   #BollockstoBrexit https://t.co/bbAQxPDJuJ",HOF,HATE,TIN
hasoc_en_5431,@TheRealOJ32 was known for his quick cuts and #SLASHING running style when with @BuffaloBills  (and before that at @USCFootball where he won the #Heisman           Now he's just known as a #Murderer        #Lakers #Pelicans https://t.co/kTSxUPZdR3,HOF,HATE,TIN
hasoc_en_3729,Does this lady look Normal ?#PakvsInd #PAKvIND #PakVsIndia #NDTV #Bengal @KailashOnline @SuPriyoBabul @MukulR_Official #DoctorsProtest #DoctorsStrike #DoctorsUnderOppression #DoctorStrike @aajtak @republic @Republic_Bharat #DoctorsFightBack https://t.co/F5t59hLfgE,NOT,NONE,NONE
hasoc_en_5333,It’s sad that what bothers me most in this tweet is the wasting of characters to spell out USA. I’m only slightly triggered by the capitalization of “the”. Only slightly. #StupidestPresidentIsTrump #IdiotTrump #MakeAmericaSmartAgain https://t.co/wCAr6WEyy8,NOT,NONE,NONE
hasoc_en_3753,Dear @ICC what about players offering namaz on field or urinating on field after the match.?  @msdhoni did not do anything wrong.   #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_1295,#DoctorsFightBack disagree fr special protection to doctors.@MamataOfficial should given dem confidence dat all r safe in WB.all citizens r protected by law dats it.Assualt on doctor should b investigated &amp; leniency frm doctor perspective should als b investigated in Kolkata case,NOT,NONE,NONE
hasoc_en_3608,"@TheRealOJ32 joined Twitter, just to take a stab at the whole Social Media thing...    #murderer",NOT,NONE,NONE
hasoc_en_3796,Hey @ICC @ICCMediaComms !  Love from India. 🇮🇳  C.c  @PMOIndia @adgpi @msdhoni  @DefenceMinIndia @majorgauravarya @MajorPoonia @GeneralBakshi @sudhirchaudhary @dna @BCCI   #DhoniKeepsTheGlove #BalidaanBadge #DhoniKeSaathDesh #BalidanBadge https://t.co/gZh0j3BBbr,NOT,NONE,NONE
hasoc_en_724,"CNN & Lemon are Anti-American !  Hate the President ?  Is a SLAM against America ! Far Left want to Destroy America. DEMS Rigged the State Elections allowing Radical Muslims to promote HATE & TERROR ! Ilahn Omar. Rashida Tliab, OAC, Pressley !  We will PROTECT America !",NOT,NONE,NONE
hasoc_en_5000,"I think @gilly381 had donned gloves to support McGrath Cancer foundation for a noble cause. Not sure why @ICC is prohibiting @msdhoni to wear the gloves for the Noble cause he supports.  Bizarre, illogical and insensitive!  #DhoniKeepTheGlove  #DhoniKeepsTheGlove  #DhoniKeepTheGloves",HOF,HATE,TIN
hasoc_en_897,I'd always get really confused when a Muslim substitute teacher would mispronounce my name in class. You really telling me your ass doesn't know how to say 'SaiF'??,HOF,OFFN,TIN
hasoc_en_1113,@INCIndia @BJP4India #NDA  'Blame is your own..'  'Covering up 'a lack of Democracy' within the CON 'Regress' is not going to improve the fortunes of your Party.'  #congressmuktbharat https://t.co/GV2DmQtO6X,NOT,NONE,NONE
hasoc_en_777,"@ARYNEWSOFFICIAL #PaisaWapisKarChor #ThugsOfPakistan #Feudal  #Murderer #MrTenPercent 😂🤣😝 Ok ans who does sirr e palace belong to? Who helped u murder ur wife? Where did u hide bibi’s will?! 😋🤔 She knew u well, that’s y she kept u in jail too 😂😂🤣🤣 @BBhuttoZardari @BakhtawarBZ @AseefaBZ https://t.co/r6vg0engHn",NOT,NONE,NONE
hasoc_en_760,Halala!!!!!! I don't think I know anyone that deserves this more than you do  Well Done Ausi waka! https://www.facebook.com/564353710/posts/10157371218433711/ …,NOT,NONE,NONE
hasoc_en_4752,@realDonaldTrump This is a load of #bullshit! Your supporters are NOT smart...cause they still support YOU! And this is NOT your approval rating! #LIES #STFU #POSPOTUS #FuckTrump,HOF,HATE,TIN
hasoc_en_3584,@TheRealOJ32 @KrisJenner The best thing for you to do is shut your lying mouth. No one believes you are innocent of what you were accused of. You are an abuser who has gotten away with murder. Obviously you should have listened to @AlanDersh and live your life away from the public eye. #murderer,HOF,HATE,TIN
hasoc_en_2733,@realDonaldTrump @senatemajldr @MarkWarner Happy #JohnMCainDay  #TrumpsWorseThanNixon  #TrumpIsATraitor  #TrumpIsNotExonerated  #TrumpIsACriminal,HOF,HATE,TIN
hasoc_en_3816,Dear @ICC too much hypocrisy  Humble request to fellow Indian  Supporters who is going to watch upcoming matches in stadium take #BalidaanBadge insignia with you especially #IndvPak match held on16th June. #DhoniKeepsTheGlove #CWC19 #bycotticc,NOT,NONE,NONE
hasoc_en_3754,We are always with you mahi bhai don't remove your glove. #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_1852,@LillianVikingDK @SFutorian @myserenity69 @TrinityResists @laureldavilacpa @mommamia1217 @LunaLuvgood2020 @MrScottLads @jomareewade @Rey_Sistance @Augustus709 @ScarletAvengers @mcspocky #HappyJohnMcCainDayJune14   #JohnMcCainDay &lt;-- 4020 tweets last hour!  #FakePresident #fakeprophets #fake #profits   #Trump #TrumpIsATraitor https://t.co/h2miH5NxoW,NOT,NONE,NONE
hasoc_en_1964,"#MattHancock withdraws from #Tory leadership race, backs #BorisJohnson    How easily do politicians sell out - their principles, values shifting like lines in quicksand    #BorisJohnsonShouldNotBePM #Brexit    https://t.co/7rIYN61cIg",NOT,NONE,NONE
hasoc_en_2269,How the hell has #borisjohnson won all this support if he won’t leave his front room? Am I missing something?#BorisJohnsonShouldNotBePM,NOT,NONE,NONE
hasoc_en_3894,"@docmuktesh We have ZERO interest in playing GOD, so please don't treat us either as a GOD or as a DOG! If you deserve respect, so do we, nothing more and nothing less...  #DoctorsFightBack",NOT,NONE,NONE
hasoc_en_2982,Being an Lieutenant Colonel there is nothing wrong in having that on his gloves #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_486,#IdiotTrump Gets Free Speech Wrong While Refusing To Fire #Kellyanne #TrumpIsATraitor #VoteBlue2020  https://t.co/FZWdWH79LO,NOT,NONE,NONE
hasoc_en1_1242,What is the definition of Minority?    What are the parameters to identify Minority?    Who is Minority in these States    #OneLawOneConstitution Campaign will be launched on 6th July 6pm from India Gate.    Pl join with family & friends     #एक_विधान_एक_संविधान मांग रहा है हिंदुस्तान,NOT,NONE,NONE
hasoc_en_3690,No any individual message or logo to be displayed on any items of clothing or equipment - #ICC  #CWC19  #DhoniKeepTheGlove  #DhoniKeepsTheGlove  https://t.co/KKL81KrnbH,NOT,NONE,NONE
hasoc_en_5364,@washingtonpost what a cruel piece of human waste #fuckTRUMP and all who follow him #ImpeachmentHearingsNow,NOT,NONE,NONE
hasoc_en_31,"Hi everyone, I'm in Kolkata and just thought I'd let you know about some crazy goings on in the medical world here, which has become front page news.    Recent years have seen a rise in violence against doctors, often the most junior.     #DoctorsFightBack https://t.co/Wk3I7bXMR1",NOT,NONE,NONE
hasoc_en_1880,Support for Indian doctors coming from Nepal and Pakistan as well. #standwithnrs #DoctorsFightBack #Savedoctors @mosaytasdoc @UnitedRda @DrUdgeeth @nvvarsha @TheDocTales https://t.co/0chIiDmJnt,NOT,NONE,NONE
hasoc_en_4913,"So the #douchebAG Barr “has been delegated full and complete authority to declassify information” for investigating the investigators, but not information pertaining to evidence of Trump’s obstruction and collusion? GTFOH! #ImpeachDonaldTrump https://t.co/HPDdhC0L5Y",NOT,NONE,NONE
hasoc_en_2407,"Taking a trip to New York. If this gets 100 likes, I'll take a shit on Trump Tower. #fucktrump #TrumpsWorseThanNixon",HOF,PRFN,TIN
hasoc_en_2610,It is too very unnatural on seeing the arrogant nature of @ICC and the organising sector of @cricketworldcup. How can ICC defend itself by not allowing reserve days for all matches. Dear @ICCMediaComms You must change your nature. #ShameOnICC @ECB_cricket https://t.co/SgMzR8wch1,NOT,NONE,NONE
hasoc_en_4509,@tbing11 @sjhollar @BrianKolfage @Lrihendry @IngrahamAngle @gehrig38 @StumpforTrump @RyanAFournier @Rambobiggs @holliesmckay @Jim_Jordan Any updates on this pension you think you're paying for me?  #douchebag,HOF,PRFN,TIN
hasoc_en_4777,@GrassrootsSpeak Pompeo is distracting and lying to shift attention away from trump and his crime family! #Resist #VoteBlue #ImpeachTheMF #trumpisaloser #FuckTrump,NOT,NONE,NONE
hasoc_en_3269,@realDonaldTrump FAKE post from the FAKE/ILLEGITIMATE President!    #TrumpIsATraitor   #TrumpIsADisgrace   #ImpeachTrumpNow,HOF,OFFN,TIN
hasoc_en_637,@ICC  why are you insulting our nations pride❓    @msdhoni   #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_5390,#DhoniKeepsTheGlove ???? But why? Will the symbol affect his performance on bit? Hell No! He will remain the same lower-order batsman who will continue to bore us to death with his ultra-slow batting. Utterly silly outrage by bhakts.,HOF,HATE,UNT
hasoc_en_2355,"@pashyantii About time to give this tournament a cold shoulder, let @ICC suffer some losses. #DhoniKeepsTheGlove",NOT,NONE,NONE
hasoc_en_1084,East Turkestan National Anthem  https://t.co/lgPRDPZZh3  #Uyghur #FreeUyghur #EastTurkistan #StopChina #BoycottChina #Genocide #ウイグル #RT,NOT,NONE,NONE
hasoc_en_862,#DhoniKeepsTheGlove urge all proud Indian viewers on ground to display posters of #BalidanBadge in Pak match @msdhoni ..Jai Hind..,NOT,NONE,NONE
hasoc_en_852,Bangladesh Cricket @  ICC Cricket World Cup 2015~ 7 points.  ICC Cricket World Cup 2019~ #9M -7 points,NOT,NONE,NONE
hasoc_en_904,"@pam_brundige @PatriciaRGilbr1 @beerluvr2 @TheUnicorn999 @Heather4enviro1 @sbuchbinder @Mathsgeist @mnelson64 @NoFascismMarch @Orvidageri5 @pseudosudio @ryconsean @Alan_in_NC @lalaboo62 @gr8fulgirl24 @LillianVikingDK @eztempo Thanks to all who have followed me. I promise to follow back, but need to get my 'Followed' list culled. I'm working on it! Thank you for your patience. #TrumpIsATraitor",NOT,NONE,NONE
hasoc_en_2821,"Now mamata didi cancels her meeting with the striking doctors. Shows het immaturity. She dreams of becoming the leader of India, but she is no statesman. She had egoistical mind, acts childish and behaves as a tyrant.  #DoctorsFightBack #DoctorsProtest",HOF,HATE,TIN
hasoc_en_110,@TheRealOJ32 ...You're finally going to admit to something bad you did in the past?    #Juice #THEJUICEISLOOSE  #OJ #Simpson #Golf #course #Killer  Are you #OnTheHunt for the real #Killers?  #Murder #Redrum #Murderer?  #NicoleBrownSimpson #RonGoldman #Admit what you did #Comeclean  Tell the #truth https://t.co/LHiXlgS0wW,NOT,NONE,NONE
hasoc_en1_5889,#ParliamentSession    AIMIM President Barrister @asadowaisi  Congratulates the Speaker and said a speaker must ensure the elected government does not become a monarchy. He reminds the Speaker of his discretionary powers and says it must be upheld.,NOT,NONE,NONE
hasoc_en_5600,I'm officially dead. #SixFlags #Sunburnt I lost my regular glasses so it's nighttime and I'm still wearing sunglasses. #Douchebag https://t.co/bF1iz2bdjc,HOF,HATE,TIN
hasoc_en_830,"Fuck the pretentious fake climate conscious people who have joined the bangwagon because it’s the cool thing to do. Willing to bet none of them use electric cars, don’t bother recycling and still use plastic. I have. Very easy to come on twitter and tweet something cool. Fuck you",HOF,PRFN,UNT
hasoc_en_2318,@LilCox2627 @write2bheard1 @senatemajldr I've definitely not heard enough. And what i have heard / read indicates 🍄 has obstructed justice and his campaign worked in conjunction with Russia to be illegitimately installed as a russian-asset.  #IReadTheMuellerReport  #TrumpIsATraitor   #ImpeachTheMFTraitor,NOT,NONE,NONE
hasoc_en_544,We love you Zomato...kudos to your reply #iStandWithZomato,NOT,NONE,NONE
hasoc_en_2228,"So now Trump is invoking  'Executive Privelage'  on census documents in a preemptive move against the House holding 'Wilbur' Ross and Barr in contempt!    ... is there anything this Administration does, that isn't illegal?   WTF!! 🤬       #FuckTrump  #ImpeachTheMF",HOF,PRFN,TIN
hasoc_en_3835,@NYPDONeill well you certainly didn’t come off like a total asshole live on TV. 🤦🏻‍♂️ Way to go taking your Superiority Complex to the podium &amp; rabidly doling it out on unsuspecting journalists... to whom the only valid use of the phrase “Just doing my job” belongs to. #douchebag,HOF,PRFN,TIN
hasoc_en_1832,Situation in #WestBengal serious. But still scope for a laugh. @Outlookindia cartoon.#DoctorsProtest #DoctorsFightBack @MamataOfficial https://t.co/ukd7hhuPmx,NOT,NONE,NONE
hasoc_en_2629,#icc should be ashamed of it's negligence. It has people's money and time. should apologize of its mismanagement.  #ShameOnICC #icc #CWC19 #RainStopsMatch https://t.co/JEhpPLQ6aJ,NOT,NONE,NONE
hasoc_en_783,Tell someone who gives a shit. #Murderer https://t.co/j6wJIIuCTC,NOT,NONE,NONE
hasoc_en1_3437,"Congratulations to all those who took oath today. This team is a blend of youthful energy and administrative experience. It has people who have excelled as Parliamentarians and those who have had distinguished professional careers.     Together, we will work for India’s progress.",NOT,NONE,NONE
hasoc_en_3397,#fucktrump #trump2020  TRUMP IS A USELESS FUCKING IDIOT    HIS COMMENTS IN BIDEN HAVE NO VALUE    EXCLUSIVE: President Trump hits Joe Biden on policy flips: 'He has recalibrated on everything' - ABC News -  via @ABC https://t.co/EDwJ3dEZkq,HOF,PRFN,TIN
hasoc_en_904,"Even if everybody was, certainly millions and millions of people aren’t calling a single person a racist.   #Trump #RacistInTheWhiteHouse #RacistInChief #POTUS45 #FuckTrump #RacistRapistPresident #RacistPOTUS #Racist #RacistRepublicans",NOT,NONE,NONE
hasoc_en_4833,"The Pentagon didn't have 'the courage' to tell you about how they're ramping up cyber operations on your boss man, Putin. They refused tell you anything about it because they knew you'd stop it. #TrumpIsATraitor https://t.co/FistCgjXib",HOF,HATE,TIN
hasoc_en_1826,@pinklionheart @USArmy Just goes to show the HATE and VILE comments on Twitter.    Anti-American Left Wing Nuts ......    #JohnMcCainDay   #Traitor    #Treason   #Murderer https://t.co/4p6LSe2VaB,NOT,NONE,NONE
hasoc_en_1095,"@realDonaldTrump Well yeah, and then you enlisted Russia to help you and just did so again. #JohnMcCainDay #TrumpIsATraitor #TrumpRussiaConspiracy #impeachtrumpnow",NOT,NONE,NONE
hasoc_en_4902,Have you never been to a doctor? Do you not know even ONE ? Does it embarrass you that we're not a matter as hyped up as  #PrayForParis? Or are you just violent &amp; sick enough to believe that doctors deserve what they get?    You should be ashamed.  #DoctorsFightBack #IstandwithNRS,HOF,OFFN,UNT
hasoc_en_5156,That’s $16 billion that wouldn’t have to be spent if you hadn’t caused the farmers to sit on the edge of bankruptcy just to satisfy your ego.  So obvious how you create a crises and the claim credit for solving it. #FuckTrump https://t.co/h5QPnwNlcn,NOT,NONE,NONE
hasoc_en_975,"@EmilyThornberry can’t wait to see your salty tears flow when we leave the #EU.  You are a disgusting, vile, nasty and un-democratic just like your party.    #brexit #outmeansout #brexitmeansbrexit #brexitparty_uk #Conservative #labour #LibDems #snp",NOT,NONE,NONE
