text_id,text,task_1,task_2,task_3
hasoc_en_2272,"For cricketer like Sunil Gavaskar world cup is everything! #shame   Let any team win world cup, we don't care. We care for pride and self respect of our Army / Nation first.  @sardanarohit   @ICC @BCCI @cricketworldcup @ICCMediaComms @msdhoni   #DhoniKeepTheGlove #DhoniKeepsTheGlove https://t.co/YTwfS3HreU",NOT,NONE,NONE
hasoc_en_1957,"⚡MCK @ 11.15 a.m   Students giving guard of honour as the entire Dept. Of PEDIATRICS , Medical College Kolkata file their resignations in solidarity with the protest. ❤ Prof. Dr. Mousumi Nandy, HOD Pediatrics and dean has also resigned.    #DoctorsFightBack  #Savethedoctors https://t.co/0hnOl6pcq6",NOT,NONE,NONE
hasoc_en_3404,This is NOT surprising at all. Trump will try to start a war because he believes it will help him get re-elected. It's actually not necessary though if you're just going to cheat anyway. #TrumpIsATraitor https://t.co/AkeKLyF3wP,NOT,NONE,NONE
hasoc_en_5050,"@msdhoni , please continue wearing the Balidhan logo in your gloves. We r with you. @ICC , don't act stupid ,its not a promo &amp; its a moment of pride . Country is with #MSDHONI #BalidaanBadgeRow #DhoniKeepTheGlove #DhoniKeepsTheGlove #DhoniKeSaathDesh #DhoniKeepBalidaanBadgeGlove",HOF,HATE,TIN
hasoc_en_4478,"@realDonaldTrump They will never say that that would be a lie, their job is to report the truth. That's your job also, but you don't know how. You say the media has been against you since day 1, they report the truth &amp; you have quite a history!! Pull your big boy pants up, &amp; except it!! #DickHead",HOF,PRFN,TIN
hasoc_en_3593,#Trump2020 can't happen because we know #Trump2016 didn't happen 😐 Or is there something they ain't tell'n us? 🤨 #FuckTrump #FeelTheBern in 2020 😜🔥,NOT,NONE,NONE
hasoc_en_4254,'England's rainy weather is putting a damper on cricket fans' moods ☔️'  #ShameOnICC  #CWC19  https://t.co/qWugztWetW,HOF,HATE,TIN
hasoc_en_2969,"These fucking guys.  They are despicable.     MAKE AMERICA GREAT AGAIN by keeping the white guys' portraits on money, where they belong!    #Trump #TrumpLies #MAGAts #Cult45 #TrumpCrimeSyndicate #TrumpIsADisgrace #TrumpIsAFraud #GOP #resist #Resistance #TrumpIsATraitor https://t.co/ogzrs0vFGv",HOF,PRFN,UNT
hasoc_en_5662,Now i am worried for my life not patients if this mentality of people continues doctor will not take risks to save the patient even he will not touch the patient because of fear of getting punch and freehaemorrhage 'and injustice #DoctorsFightBack,HOF,HATE,TIN
hasoc_en1_2886,#Pakistan is a like a rogue state. Some of our politicians should learn from #Bangladesh     @MehboobaMufti @OmarAbdullah @MamataOfficial      Bangladesh halts visas for Pakistani nationals amid diplomatic impasse,NOT,NONE,NONE
hasoc_en_1935,"He @realDonaldTrump is a #Knobhead. This is all DISTRACTION to make his #TinyMushroom seem bigger from all his UNFITNESS of being @POTUS, 'fool' stop.   #ImpeachTrump   #ImpeachmentInquiryNow   #DerangedDonald   #Moron  #IdiotInChief   #Brokahontas  #BillionDollarLoser   #DickHead https://t.co/z3w5t1cCD2",HOF,OFFN,TIN
hasoc_en_4268,Norway Offers @realDonaldTrump Campaign Dirt On Pete Buttigieg: ‘He May Be Gay’ by @AllanIshacNYC https://t.co/rJ7EoSBQVD #TrumpIsATraitor #ImpeachTrumpNow,NOT,NONE,NONE
hasoc_en_484,"Well Mary Lou McDonald, please take your seats in Parliament and vote with Labour when the times comes for a no-confidence vote. If not then what's the point in moaning, if dear Boris Trump leads us out of the EU with a bang!",NOT,NONE,NONE
hasoc_en_1937,"My god, such a loser. #fucktrump https://t.co/VOaMDvuamA",NOT,NONE,NONE
hasoc_en_5844,@RepAdamSchiff I seem to remember a radio show that called you to offer dirt on President Trump. You sounded pretty eager for it. #douchebag,HOF,PRFN,TIN
hasoc_en_3905,#SanctuaryCity proponents #jennydurkan #pramilajayapal #jayinslee #pattymurray and #mariacantwell must be disappointed that #rapist #illegalimmigrant #fidellopez isnt under #DemocraticParty protection in #seattleWA    https://t.co/DZsTj7oSMt,NOT,NONE,NONE
hasoc_en_3883,#Yale #psychiatrist Bandy X. Lee on #Trump : 'His state of mind has been steadily #deteriorating for some time' | https://t.co/VnD5h4rBDs    #ResignTrump   #Delusional #psychopath   #ADD  #TrumpIsATraitor  https://t.co/8ROUYXw8iT,NOT,NONE,NONE
hasoc_en_5108,"@idontlikemunday Maybe because the NBA requires extra credentials to be let on the floor after a team clinches, and Ujiri wasn't wearing them. And maybe the cops didn't memorize what every Raptors' employee looked like. But why let facts get in the way of your fake racism story? #douchebag",NOT,NONE,NONE
hasoc_en_4878,trumps birthday is tomorrow how many times do you think we can all tweet #fucktrump in one day,HOF,PRFN,TIN
hasoc_en_3465,"@tv9kannada Counting complaints isn't enough, it's high time to take action. Firstly digitize all the complaints received, push them online. Transfer case to CBI, they would do better and quicker justice. #IMAFraud has again made the rich richer and poor poorer #IMAFraudCase #IMAJewels",NOT,NONE,NONE
hasoc_en_730,Jesus. How much longer do we have to put up with his garbage? I honestly am in shock the man is still standing. #fucktrump,NOT,NONE,NONE
hasoc_en_1609,True story! #Resistance #BlueWave2020 #Immigrants #fucktrump https://t.co/BMAiFNMBs4,NOT,NONE,NONE
hasoc_en_4766,"The likes of Donald Trump, Mitch McConnell and Lindsey Graham are the lowest form of life and they are raping this country and trying to destroy democracy they must be stopped!  #TrumpIsATraitor #mitchmustgo #LindseyTheTraitor #LindseyTheLapdog",NOT,NONE,NONE
hasoc_en_5041,@WhiteHouse @realDonaldTrump DISPICABLE THAT YOU WOULD SHOW TRAITOR TRUMP DISRESPECTING OUR FLAG!!  #TrumpIsTheEnemyOfThePeople   #TrumpIsATraitor   #RussiaGate   #LockHimUp   #TrumpIsANationalSecurityThreat   #CadetBoneSpurs   #CowardInCheif https://t.co/Wcx4c93lzf,HOF,OFFN,TIN
hasoc_en_798,"You have faffed enough, job done, now go home.",NOT,NONE,NONE
hasoc_en_2607,"Not only is it the law, it’s the Right Thing To Do.  #TrumpIsATraitor https://t.co/xHWoWMlKaP",NOT,NONE,NONE
hasoc_en_1158,@ICC @cricketworldcup 13 year preparations for this ?#washoutworldcup #ShameOnICC https://t.co/hOBijZtv7m,NOT,NONE,NONE
hasoc_en_333,"@RahulGandhi Get a #bill to hang these #rapist,#hatemongers, #murderers.  May Almighty bless you.",NOT,NONE,NONE
hasoc_en_5152,Just pray for 16 june..🙏🙏...we have waited for 4 years for epic encounter not for this shit planning of worldcup matches #ShameOnICC #INDvsPAK #CWC19 @cricketworldcup @ICC @BCCI https://t.co/XudpccE1qR,HOF,PRFN,TIN
hasoc_en_1555,White House Reportedly Blocked Written Testimony of Official on Climate Change #Resist #ResistTrump #FuckTrump https://t.co/dtvr8sbVXs,NOT,NONE,NONE
hasoc_en_5287,@realDonaldTrump YOU ARE THE WORST POTUS EVER  #trumpdumpster  #TrumpMustResign   #TrumpIsATraitor https://t.co/GpaGFRoirz,NOT,NONE,NONE
hasoc_en_1175,@realDonaldTrump Did I forget to wish you a VERY HAPPY  #JohnMcCainDay   #ImpeachTrumpNow   #TrumpIsATraitor,NOT,NONE,NONE
hasoc_en_480,.@RealDonaldtRUMP has to establish a record of telling the truth. MSM should never believe anything he says until then. It's a safe bet that will never happen. #FuckTrump #maga #FOXNews #WednesdayWisdom https://t.co/pF6TJ4sAMO,NOT,NONE,NONE
hasoc_en_352,"I don't know why it's called 'The Great Hack', because it isn't about a hack at all. But it's on Netflix and it reveals the very scary, very dirty and seedy underbelly of the situation that the UK and US are in now. #Brexit #Trump",NOT,NONE,NONE
hasoc_en_4516,"@tictoc Condemn a foreign power who attacked our democracy?🤔🤔🤔 ohhh, you must be talking about Benghazi. You rememember that right Hill? Where 4 Americans were killed while you ignored their requests for help. #STFU #Murderer #NeverForgetBenghazi #DemonstrationMyAss #POS",HOF,HATE,TIN
hasoc_en_1573,This cop called for America to slaughter all ‘sodomite reprobates.’ They’re letting him ‘retire.’ #Resist #ResistTrump #FuckTrump https://t.co/2gu2um9WfK,HOF,HATE,TIN
hasoc_en_2761,ICC means (islamic cricket council)  Pakistan team ??   Shame you icc   love you mahi 💗💗#DhoniKeepsTheGlove https://t.co/gjJGBnefvw,HOF,HATE,TIN
hasoc_en_627,Hail in the clown king #BorisJohnsonShouldNotBePM #Hatefield https://t.co/8LzXd2UYO1 https://t.co/F6CiqYBbXj,NOT,NONE,NONE
hasoc_en_271,Hindu-Muslim same-sex couple break new ground; pictures go viral https://timesofindia.indiatimes.com/us/hindu-muslim-same-sex-couple-break-new-ground-pictures-go-viral/articleshow/70472372.cms …,NOT,NONE,NONE
hasoc_en_3419,@ICC what's your problem if DHONI wear the balidaan badge on the gloves #keepthegloves   #DhoniKeepTheGlove   #DhoniKeepTheGlove   @icc your work is need to run the tournament properly  @ChennaiIPL   #WhistlePodu   #Yellove   #DhoniKeepTheGlove   #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_5518,"fat fucks gonna fat fuck\n\nJason would know plenty about that now, wouldn\'t he?\n\npaging Doctor Freud.... pic.twitter.com/DyFm534T4M",HOF,PRFN,UNT
hasoc_en_412,@ICC @BCBtigers can repeat the history. Its Difficult to beat @englandcricket in their own soil.  All the best to both team.  It will be great fight.  #DhoniKeepTheGlove   #DhoniKeepsTheGlove,NOT,NONE,NONE
hasoc_en_4654,@Lawrence So maybe McGahn should tell Trump that he's now decided to comply with the subpoena and he's going to answer everything the Dems ask. #FuckTrump,HOF,PRFN,TIN
hasoc_en_755,"Dear @Zomato, what's wrong in cancelling food being delivered by a Muzlim delivery boy?    Did we forget Srilanka where they mixed sterilization pills in the food?    Did we forget Mumbai, where 10 Muzlim boys tried to poison Prashad consumed by 40,000 devotees?    TIME TO WAKE UP GUYS",NOT,NONE,NONE
hasoc_en_933,"Supporting all the doctors in the country, you deserve better and higher levels of appreciation    Take a bow you all.    #Savethedoctors  #ProtectDoctors #DoctorsFightBack @narendramodi  @AmitShah #doctorsstrike @IMAIndiaOrg @IndianMedAssn #mci #neet @IndianDentalAsn @DentalcouncilPr",NOT,NONE,NONE
hasoc_en_3873,This is a ploy to get us into another senseless war. The trump administration is making up fake evidence and framing Iran. That’s why Kushner was talking to Saudi Arabia so much. #BoltonIsBehindIt #TrumpIsATraitor #ImpeachDonaldTrumpNOW #TrumpCrimeSyndicate https://t.co/qRzyVNX4Jv,NOT,NONE,NONE
hasoc_en_2722,Hey @realDonaldTrump     Three words. 'Prince of WHALES...'  😂😂😂😂😂😂    #Trump #TrumpIsAMoron #TrumpIsADisgrace #TrumpIsAFraud #GOP #resist #Resistance #TrumpIsAnInternationalDisgrace #TrumpIsATraitor #GOP #Republican https://t.co/Q2G9lhfxe6,HOF,HATE,TIN
hasoc_en_252,I am not a fan of @MamataOfficial but I would give my left nut to see Mamata smack the fuck out of Feku.    #ShakaChhaap,HOF,PRFN,TIN
hasoc_en_293,"right up to the point where #GammonCrimes here is the last #brexit face standing on british soil, faced with all brexit’s victims howling for justice    you really are a silly boy ",NOT,NONE,NONE
hasoc_en_3283,@NOLAnews All these states legalizing Medically Assisted Suicide But won’t Legalize #Castrating #Rapist,NOT,NONE,NONE
hasoc_en_3327,@SenSchumer DO NOT FORGOT YOU WANYED BORDERS CLOSED AND ILLEGALS OUT. #DICKHEAD,NOT,NONE,NONE
hasoc_en1_2312,PM must understand and i am sure he understands now that these are the forces which have been unleashed by the sister organisations of the BJP & RSS.  They have created a Frankenstein which is a threat to Right to life & Right to life belongs to a Human Being: @asadowaisi,NOT,NONE,NONE
hasoc_en_1021,"Labour MP Wes Streeting listed on Twitter the various occasion Boris Johnson made fantasy claims, broke promises and launched expensive ‘vanity projects’ as Mayor of London. Time to fact-check Boris Johnson’s mayoralty.  #BorisJohnsonShouldNotBePM  https://t.co/5XLUpSZwdq",HOF,HATE,TIN
hasoc_en_3919,#IdiotTrump Claims His Own Polls Are Fake And He Is Winning In Every State https://t.co/skHSu7bGmP  #TrumpsWorseThanNixon,NOT,NONE,NONE
hasoc_en_531,Khan Saanp ki Saadgi Part 1:    2017/2018  Budget for PM House was 96 Crore Rs.  Actual expenditures was 100 Crore Rs.    2018/2019  Budget for PM House was 98 Crore Rs.  Actual expenditures was 102 Crore Rs.  #TellThem  #AltafHussain  #imranhataomulkbachao,NOT,NONE,NONE
hasoc_en_2886,Too many doctors on my fucking Facebook fuck off ,HOF,PRFN,TIN
hasoc_en_4128,@crusader120 @MrTreso @KevinMcCluskie1 @DavidDolak @emgergo @Charlie_Barca @GuberPetya @DjGabyG @A11Aron @TMortimerFtbl @elizabeth_paal @balogh_tommy @lilakgillsbhoy @aspiring_bear @puskas_akademia WTF has he sent Rossi off for? #Dickhead,HOF,PRFN,UNT
hasoc_en1_2752,Our new Mind Mapping tool maintains a good balance of simplicity and function and helps you bring your ideas to life. Give it a try and don't hesitate to share your feedback with us! https://bit.ly/2HjNFUC ,NOT,NONE,NONE
hasoc_en_2169,#murderer American hunter says she has no regrets about killing a black giraffe https://t.co/c23ulj11r6 via https://t.co/TPRJZbEWdA,NOT,NONE,NONE
hasoc_en_1374,"After protester interrupts his speech, Biden tells crowd: 'Be nice, this is not a Trump rally' #Resist #ResistTrump #FuckTrump https://t.co/2BwBQxmxkH",NOT,NONE,NONE
hasoc_en_2230,She has proved the saying of our #Ved... 'Vinaash Kale Vipreit Buddhi' meaning when one's doom approaches..the person intellect works against his/her best interest.     #SaveBengal #SaveTheDoctors #DoctorsFightBack #DoctorsProtest #DoctorsUnderOppression https://t.co/Cr3aSLEBGU,NOT,NONE,NONE
hasoc_en_3529,"Today, is the 25th Anniversary of the Deaths of Nicole Brown &amp; Ronald Goldman — subscribe to this 10 part Podcast from Kim Goldman, Ron’s sister⁉️  #TeamSKM #WednesdayMotivation #ConfrontingOJ #Murderer #Killer #KimGoldman #Podcast #GreatMaterial... https://t.co/DpEnq8RYL1",NOT,NONE,NONE
hasoc_en_3998,You have to take this for exactly what it is. Trump is a traitorous POS. He only cares about one thing and it's not our country our it's people. He holds the highest office in the land by title only and he throws OUR country UNDER THE FUCKING BUS DAILY FOR HIS EGO. #FuckTrump https://t.co/kF3OuTPutH,HOF,OFFN,TIN
hasoc_en_201,"To kick off his first visit to Scotland as Prime Minister, PM @BorisJohnson toured a submarine at HMNB Clyde. The PM met some of the fantastic Armed Forces personnel who do so much every day to keep us safe.",NOT,NONE,NONE
hasoc_en_530,@ewarren @BernieSanders should run together. #fucktrump #SandersWarren2020,NOT,NONE,NONE
hasoc_en_655,"@senatemajldr WE HAVE BEEN WAITING FOR @realDonaldTrump IMPEACHMENT.   YOU'RE A TRAITOR,  TOO.    #FUCKTRUMP #AMERICANSFORIMPEACHMENT https://t.co/FDs4U53nTj",HOF,OFFN,TIN
hasoc_en_1361,@IvankaTrump This comment section is filled with Russian bots and NASCAR fans #FuckTrump,NOT,NONE,NONE
hasoc_en_2759,@dharmasena_k @ICC @ICCMediaComms @ICCLive @cricketworldcup Shame on poor poor onfield umpiring. How can you appoint so dissappointing and illeterate umpires like you. #ShameOnICC,HOF,HATE,TIN
hasoc_en_5666,@enochcafe @thetimes but don’t get deluded like idiots aka #borisjohnson who can only come up with some waffle about the empire and zero based on reality to stop #china in its tracks. #justsayno #boycottchina #hongkongstrong,HOF,HATE,TIN
hasoc_en_2127,Even John Barron &amp; John Miller call BS. #douchebag #POTUS https://t.co/lPm7UGG52W,NOT,NONE,NONE
hasoc_en_124,"The whole #Dhoni’s gloves controversy during #CWC19, is outright immature &amp; mindless. I’d understand if there was anyone else you’d question the integrity &amp; intention  of, but not this guy. He is as pure &amp; genuine an ambassador of Sport, as you’ll ever get.     #DhoniKeepsTheGlove",NOT,NONE,NONE
hasoc_en_3207,"Who gets the #dickhead 🦆😏( Can't find emoj)iof the week award? Me, of course..for agreeing to do @BigRomanceBar @dublinrecordclub show next Wed when I'm not even here. Sorry #graham Smith for messing you about. We'll sort out another date, if you haven't lost patience already.",NOT,NONE,NONE
hasoc_en_268,"Now we can add #FlagRapist to the resume of #Traitor, #Pedophile, #Racist, #Rapist and serial sexual predator of women @RealDonaldtRump! https://t.co/2nBGNxGIsi via @HuffPostPol #MeToo",HOF,OFFN,TIN
hasoc_en_3940,What is stopping Modi Govt To Impose president Rule In West Bengal #doctorsfightback @MamataOfficial #MamataBanarjee @AmitShah,NOT,NONE,NONE
hasoc_en_2370,Change host uk to India know @ICC   #ShameOnICC,NOT,NONE,NONE
hasoc_en_1473,Evening Retweet Party!! 🥳🥳🥳     For @CajunBlueAZ1 come on #resisters let’s show her some love 💙❤️💙❤️  #ResistTogether   #fucktrump  #DumpTrump2020   #Unite2020   #VoteBlueNoMatterWho     It's simple     Just follow all who :    Like :    Retweets :    Comment :,NOT,NONE,NONE
hasoc_en_3468,Who's going to win today??  🇮🇳vs🇦🇺 #INDvAUS #INDvsAUS #CWC19 #cwc2019 #TeamIndia #CmonAussie  @BCCI @CricketAus #SundayThoughts #CricketWorldCup2019 #CricketMeriJaan #DhoniKeepsTheGlove #dhonigloves #ViratKohli #AaronFinch,NOT,NONE,NONE
